Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Audio,Spreadsheet: Variety,Manipulation: Spreadsheet,Store: Progress
18,1719928769806,02/07/2024 13:59:29,1719935969806,2,02/07/2024 17:59:29,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,continue,7895.75,7883.3139999999985,7895.75,7895.75,7883.3139999999985,7895.75,1,7895.75,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,47
19,1719928769810,02/07/2024 13:59:29,1719935969810,2,02/07/2024 17:59:29,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,,7899.75,7883.3139999999985,7899.75,7899.75,7883.3139999999985,7899.75,1,7899.75,0,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,47
20,1719928769810,02/07/2024 13:59:29,1719935969810,2,02/07/2024 17:59:29,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,,7899.989999999991,7883.3139999999985,7899.989999999991,7899.989999999991,7883.3139999999985,7899.989999999991,1,7899.989999999991,0,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,47
21,1719928773739,02/07/2024 13:59:33,1719935973739,2,02/07/2024 17:59:33,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,1,Instructions3,Screen 1,d2amsh,1,continue,,3945.3359999994427,3933.2149999999965,3945.3359999994427,3945.3359999994427,3933.2149999999965,3945.3359999994427,1,3945.3359999994427,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,48
22,1719928773744,02/07/2024 13:59:33,1719935973744,2,02/07/2024 17:59:33,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719929348971,02/07/2024 14:09:08,1719936548971,2,02/07/2024 18:09:08,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719929351554,02/07/2024 14:09:11,1719936551554,2,02/07/2024 18:09:11,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,continue,,2591.19999999851,2585.7,2591.19999999851,2591.19999999851,2585.7,2591.19999999851,1,2591.19999999851,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,43
3,1719929367669,02/07/2024 14:09:27,1719936567669,2,02/07/2024 18:09:27,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,continue,,18705.8,18698.7,18705.8,18705.8,18698.7,18705.8,1,18705.8,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,43
4,1719929367671,02/07/2024 14:09:27,1719936567671,2,02/07/2024 18:09:27,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,response,sowohl national (z.B. im Bundestag) als auch regional (z.B. in einem Landtag) möglich,17614.8,18698.7,18708.3,17614.8,18698.7,18708.3,1,17614.8,1093.5,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,43
5,1719929370322,02/07/2024 14:09:30,1719936570322,2,02/07/2024 18:09:30,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,2660.1999999977634,2652.199999999997,2660.1999999977634,2660.1999999977634,2652.199999999997,2660.1999999977634,1,2660.1999999977634,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_non-st_A3.mp3,non-st,,43
6,1719929378550,02/07/2024 14:09:38,1719936578550,2,02/07/2024 18:09:38,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,10888.900000000744,10875.699999999997,10888.900000000744,10888.900000000744,10875.699999999997,10888.900000000744,1,10888.900000000744,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_non-st_A3.mp3,non-st,,43
7,1719929382270,02/07/2024 14:09:42,1719936582270,2,02/07/2024 18:09:42,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,14604.900000000744,14595.299999999996,14604.900000000744,14604.900000000744,14595.299999999996,14604.900000000744,1,14604.900000000744,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,UDMA21_non-st_A3.mp3,non-st,,43
8,1719929382271,02/07/2024 14:09:42,1719936582271,2,02/07/2024 18:09:42,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,5,10358.599999999999,14595.299999999996,14605.799999999253,10358.599999999999,14595.299999999996,14605.799999999253,1,10358.599999999999,4247.199999999255,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,UDMA21_non-st_A3.mp3,non-st,,44
9,1719929382272,02/07/2024 14:09:42,1719936582272,2,02/07/2024 18:09:42,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Schwäbisch,13678.299999999996,14595.299999999996,14606.499999998508,13678.299999999996,14595.299999999996,14606.499999998508,1,13678.299999999996,928.1999999985128,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,UDMA21_non-st_A3.mp3,non-st,,44
10,1719929384101,02/07/2024 14:09:44,1719936584101,2,02/07/2024 18:09:44,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,1840.6999999985128,1835.1000000000058,1840.6999999985128,1840.6999999985128,1835.1000000000058,1840.6999999985128,1,1840.6999999985128,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_st_A5.mp3,st,,44
11,1719929395536,02/07/2024 14:09:55,1719936595536,2,02/07/2024 18:09:55,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,13275.199999998513,13261.100000000006,13275.199999998513,13275.199999998513,13261.100000000006,13275.199999998513,1,13275.199999998513,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_st_A5.mp3,st,,44
12,1719929399802,02/07/2024 14:09:59,1719936599802,2,02/07/2024 18:09:59,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,17541.800000000003,17531.200000000004,17541.800000000003,17541.800000000003,17531.200000000004,17541.800000000003,1,17541.800000000003,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,MARA17_st_A5.mp3,st,,44
13,1719929399803,02/07/2024 14:09:59,1719936599803,2,02/07/2024 18:09:59,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,1,8006.9000000000015,17531.200000000004,17542.399999997768,8006.9000000000015,17531.200000000004,17542.399999997768,1,8006.9000000000015,9535.499999997766,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,MARA17_st_A5.mp3,st,,45
14,1719929399803,02/07/2024 14:09:59,1719936599803,2,02/07/2024 18:09:59,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,16613.600000000006,17531.200000000004,17542.999999999258,16613.600000000006,17531.200000000004,17542.999999999258,1,16613.600000000006,929.399999999252,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,MARA17_st_A5.mp3,st,,45
15,1719929403803,02/07/2024 14:10:03,1719936603803,2,02/07/2024 18:10:03,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,continue,4011.1999999977634,4003.2999999999956,4011.1999999977634,4011.1999999977634,4003.2999999999956,4011.1999999977634,1,4011.1999999977634,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,46
16,1719929403804,02/07/2024 14:10:03,1719936603804,2,02/07/2024 18:10:03,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,,4012.4999999985084,4003.2999999999956,4012.4999999985084,4012.4999999985084,4003.2999999999956,4012.4999999985084,1,4012.4999999985084,0,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,46
17,1719929403805,02/07/2024 14:10:03,1719936603805,2,02/07/2024 18:10:03,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,,4012.9999999985084,4003.2999999999956,4012.9999999985084,4012.9999999985084,4003.2999999999956,4012.9999999985084,1,4012.9999999985084,0,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,46
18,1719929404677,02/07/2024 14:10:04,1719936604677,2,02/07/2024 18:10:04,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,1,Instructions3,Screen 1,d2amsh,1,continue,,881.8000000000029,867.7000000000044,881.8000000000029,881.8000000000029,867.7000000000044,881.8000000000029,1,881.8000000000029,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,47
19,1719929404679,02/07/2024 14:10:04,1719936604679,2,02/07/2024 18:10:04,86579,59,task-brwb,,38686649,280560572377195,11356797,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x961,1488x804,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_5,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719929996437,02/07/2024 14:19:56,1719937196437,2,02/07/2024 18:19:56,86579,59,task-brwb,,38687324,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719930021525,02/07/2024 14:20:21,1719937221525,2,02/07/2024 18:20:21,86579,59,task-brwb,,38687324,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,continue,,25102.48,25093.64,25102.48,25102.48,25093.64,25102.48,1,25102.48,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,43
3,1719930021529,02/07/2024 14:20:21,1719937221529,2,02/07/2024 18:20:21,86579,59,task-brwb,,38687324,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,response,regional (z.B. in einem Landtag),24292.76,25093.64,25107.48,24292.76,25093.64,25107.48,1,24292.76,814.7200000000012,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,43
4,1719930031229,02/07/2024 14:20:31,1719937231229,2,02/07/2024 18:20:31,86579,59,task-brwb,,38687324,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,9714.84,9711.399999999998,9714.84,9714.84,9711.399999999998,9714.84,1,9714.84,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,ROHA11_non-st_A3.mp3,non-st,,43
5,1719930031231,02/07/2024 14:20:31,1719937231231,2,02/07/2024 18:20:31,86579,59,task-brwb,,38687324,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,7,4255.399999999998,9711.399999999998,9716.84,4255.399999999998,9711.399999999998,9716.84,1,4255.399999999998,5461.440000000002,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,ROHA11_non-st_A3.mp3,non-st,,44
6,1719930031232,02/07/2024 14:20:31,1719937231232,2,02/07/2024 18:20:31,86579,59,task-brwb,,38687324,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Fränkisch,9010.619999999999,9711.399999999998,9717.84,9010.619999999999,9711.399999999998,9717.84,1,9010.619999999999,707.2200000000012,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,ROHA11_non-st_A3.mp3,non-st,,44
7,1719930033502,02/07/2024 14:20:33,1719937233502,2,02/07/2024 18:20:33,86579,59,task-brwb,,38687324,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,2275.4400000000023,2269.1600000000035,2275.4400000000023,2275.4400000000023,2269.1600000000035,2275.4400000000023,1,2275.4400000000023,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_st_A2.mp3,st,,44
8,1719930038324,02/07/2024 14:20:38,1719937238324,2,02/07/2024 18:20:38,86579,59,task-brwb,,38687324,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,7098.440000000002,7091.139999999999,7098.440000000002,7098.440000000002,7091.139999999999,7098.440000000002,1,7098.440000000002,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,ROHA11_st_A2.mp3,st,,44
9,1719930038324,02/07/2024 14:20:38,1719937238324,2,02/07/2024 18:20:38,86579,59,task-brwb,,38687324,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,5,5622.860000000001,7091.139999999999,7098.440000000002,5622.860000000001,7091.139999999999,7098.440000000002,1,5622.860000000001,1475.5800000000017,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,ROHA11_st_A2.mp3,st,,45
10,1719930038324,02/07/2024 14:20:38,1719937238324,2,02/07/2024 18:20:38,86579,59,task-brwb,,38687324,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,,7099.440000000002,7091.139999999999,7099.440000000002,7099.440000000002,7091.139999999999,7099.440000000002,1,7099.440000000002,0,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,ROHA11_st_A2.mp3,st,,45
11,1719930041954,02/07/2024 14:20:41,1719937241954,2,02/07/2024 18:20:41,86579,59,task-brwb,,38687324,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,10727.440000000002,10711.800000000003,10727.440000000002,10727.440000000002,10711.800000000003,10727.440000000002,1,10727.440000000002,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_st_A2.mp3,st,,45
12,1719930051678,02/07/2024 14:20:51,1719937251678,2,02/07/2024 18:20:51,86579,59,task-brwb,,38687324,280560572505330,11356928,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x899,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,continue,9740.64,9727.379999999997,9740.64,9740.64,9727.379999999997,9740.64,1,9740.64,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,46
