Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Audio,Spreadsheet: Variety,Manipulation: Spreadsheet,Store: Progress
4,1719956507884,02/07/2024 21:41:47,1719963707884,2,03/07/2024 01:41:47,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,3832.4999999999927,3815.899999999994,3832.4999999999927,3832.4999999999927,3815.899999999994,3832.4999999999927,1,3832.4999999999927,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,HUWA01_non-st_A3.mp3,non-st,,36
5,1719956516268,02/07/2024 21:41:56,1719963716268,2,03/07/2024 01:41:56,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,12216.9000002861,12214.699999999997,12216.9000002861,12216.9000002861,12214.699999999997,12216.9000002861,1,12216.9000002861,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,HUWA01_non-st_A3.mp3,non-st,,36
6,1719956527227,02/07/2024 21:42:07,1719963727227,2,03/07/2024 01:42:07,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,23175.500000190732,23163.300000000003,23175.500000190732,23175.500000190732,23163.300000000003,23175.500000190732,1,23175.500000190732,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,HUWA01_non-st_A3.mp3,non-st,,36
7,1719956535610,02/07/2024 21:42:15,1719963735610,2,03/07/2024 01:42:15,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,31558.9000002861,31545.399999999994,31558.9000002861,31558.9000002861,31545.399999999994,31558.9000002861,1,31558.9000002861,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,HUWA01_non-st_A3.mp3,non-st,,36
8,1719956561034,02/07/2024 21:42:41,1719963761034,2,03/07/2024 01:42:41,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,56982.50000019073,56975.7,56982.50000019073,56982.50000019073,56975.7,56982.50000019073,1,56982.50000019073,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,HUWA01_non-st_A3.mp3,non-st,,36
9,1719956569422,02/07/2024 21:42:49,1719963769422,2,03/07/2024 01:42:49,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,65371.100000095365,65357.59999999999,65371.100000095365,65371.100000095365,65357.59999999999,65371.100000095365,1,65371.100000095365,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,HUWA01_non-st_A3.mp3,non-st,,36
10,1719956590577,02/07/2024 21:43:10,1719963790577,2,03/07/2024 01:43:10,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,86525.50000019073,86521.8,86525.50000019073,86525.50000019073,86521.8,86525.50000019073,1,86525.50000019073,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,HUWA01_non-st_A3.mp3,non-st,,36
11,1719956590582,02/07/2024 21:43:10,1719963790582,2,03/07/2024 01:43:10,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,6,38994.7,86521.8,86529.60000009536,38994.7,86521.8,86529.60000009536,1,38994.7,47534.90000009537,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,HUWA01_non-st_A3.mp3,non-st,,37
12,1719956590584,02/07/2024 21:43:10,1719963790584,2,03/07/2024 01:43:10,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Schwäbisch,83305.40000000001,86521.8,86532.2,83305.40000000001,86521.8,86532.2,1,83305.40000000001,3226.7999999999884,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,HUWA01_non-st_A3.mp3,non-st,,37
13,1719956593827,02/07/2024 21:43:13,1719963793827,2,03/07/2024 01:43:13,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,3254.000000381464,3249.6999999999825,3254.000000381464,3254.000000381464,3249.6999999999825,3254.000000381464,1,3254.000000381464,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_st_A3.mp3,st,,37
14,1719956601689,02/07/2024 21:43:21,1719963801689,2,03/07/2024 01:43:21,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,11115.200000000012,11098.600000000006,11115.200000000012,11115.200000000012,11098.600000000006,11115.200000000012,1,11115.200000000012,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_st_A3.mp3,st,,37
15,1719956697923,02/07/2024 21:44:57,1719963897923,2,03/07/2024 01:44:57,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,107349.4,107336.4,107349.4,107349.4,107336.4,107349.4,1,107349.4,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,ROHA11_st_A3.mp3,st,,37
16,1719956697926,02/07/2024 21:44:57,1719963897926,2,03/07/2024 01:44:57,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,1,12465.199999999983,107336.4,107352.30000009536,12465.199999999983,107336.4,107352.30000009536,1,12465.199999999983,94887.10000009538,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,ROHA11_st_A3.mp3,st,,38
17,1719956697926,02/07/2024 21:44:57,1719963897926,2,03/07/2024 01:44:57,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,103053.4,107336.4,107353,103053.4,107336.4,107353,1,103053.4,4299.600000000006,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,ROHA11_st_A3.mp3,st,,38
18,1719956776142,02/07/2024 21:46:16,1719963976142,2,03/07/2024 01:46:16,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,continue,78223.79999999993,78207.09999999998,78223.79999999993,78223.79999999993,78207.09999999998,78223.79999999993,1,78223.79999999993,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,39
19,1719956776150,02/07/2024 21:46:16,1719963976150,2,03/07/2024 01:46:16,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,"Unterschiedliche Dialekte, Stimmlagen, Betonungen",26363.29999999999,78207.09999999998,78223.79999999993,26363.29999999999,78207.09999999998,78223.79999999993,1,26363.29999999999,51860.49999999994,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,39
20,1719956776151,02/07/2024 21:46:16,1719963976151,2,03/07/2024 01:46:16,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,Nein,57859.5,78207.09999999998,78223.79999999993,57859.5,78207.09999999998,78223.79999999993,1,57859.5,20364.29999999993,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,39
21,1719956779086,02/07/2024 21:46:19,1719963979086,2,03/07/2024 01:46:19,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Instructions3,Screen 1,d2amsh,1,continue,,2969.6000002861256,2966.100000000035,2969.6000002861256,2969.6000002861256,2966.100000000035,2969.6000002861256,1,2969.6000002861256,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,40
22,1719956779087,02/07/2024 21:46:19,1719963979087,2,03/07/2024 01:46:19,86579,59,task-r61o,,38710676,280560572525756,11361935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x703,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_23,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719963127645,02/07/2024 23:32:07,1719970327645,2,03/07/2024 03:32:07,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719963137188,02/07/2024 23:32:17,1719970337188,2,03/07/2024 03:32:17,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,continue,,9562,9550,9562,9562,9550,9562,1,9562,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,36
3,1719963137190,02/07/2024 23:32:17,1719970337190,2,03/07/2024 03:32:17,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,response,sowohl national (z.B. im Bundestag) als auch regional (z.B. in einem Landtag) möglich,8017,9550,9564.000000000004,8017,9550,9564.000000000004,1,8017,1547.0000000000036,0,,Dropdown,Dropdown,6,object-32,,Political level,,,,36
4,1719963144188,02/07/2024 23:32:24,1719970344188,2,03/07/2024 03:32:24,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,7013,7000,7013,7013,7000,7013,1,7013,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,VLDE11_non-st_A2.mp3,non-st,,36
5,1719963153274,02/07/2024 23:32:33,1719970353274,2,03/07/2024 03:32:33,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,16099,16084,16099,16099,16084,16099,1,16099,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,VLDE11_non-st_A2.mp3,non-st,,36
6,1719963161833,02/07/2024 23:32:41,1719970361833,2,03/07/2024 03:32:41,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,24651,24634,24651,24651,24634,24651,1,24651,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,VLDE11_non-st_A2.mp3,non-st,,36
7,1719963161839,02/07/2024 23:32:41,1719970361839,2,03/07/2024 03:32:41,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,7,16583,24634,24651,16583,24634,24651,1,16583,8068,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,VLDE11_non-st_A2.mp3,non-st,,37
8,1719963161839,02/07/2024 23:32:41,1719970361839,2,03/07/2024 03:32:41,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Schweizerdeutsch,23417,24634,24651,23417,24634,24651,1,23417,1234,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,VLDE11_non-st_A2.mp3,non-st,,37
9,1719963168475,02/07/2024 23:32:48,1719970368475,2,03/07/2024 03:32:48,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,6665,6650,6665,6665,6650,6665,1,6665,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,HUWA01_st_A2.mp3,st,,37
10,1719963171394,02/07/2024 23:32:51,1719970371394,2,03/07/2024 03:32:51,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,9582,9566,9582,9582,9566,9582,1,9582,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,HUWA01_st_A2.mp3,st,,37
11,1719963179583,02/07/2024 23:32:59,1719970379583,2,03/07/2024 03:32:59,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,17774,17766,17774,17774,17766,17774,1,17774,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,HUWA01_st_A2.mp3,st,,37
12,1719963184243,02/07/2024 23:33:04,1719970384243,2,03/07/2024 03:33:04,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,22432,22416,22432,22432,22416,22432,1,22432,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,HUWA01_st_A2.mp3,st,,37
13,1719963184244,02/07/2024 23:33:04,1719970384244,2,03/07/2024 03:33:04,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,2,16900,22416,22432,16900,22416,22432,1,16900,5532,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,HUWA01_st_A2.mp3,st,,38
14,1719963184244,02/07/2024 23:33:04,1719970384244,2,03/07/2024 03:33:04,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Alemannisch,21016,22416,22432,21016,22416,22432,1,21016,1416,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,HUWA01_st_A2.mp3,st,,38
15,1719963195979,02/07/2024 23:33:15,1719970395979,2,03/07/2024 03:33:15,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,continue,11752,11734,11752,11752,11734,11752,1,11752,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,39
16,1719963195984,02/07/2024 23:33:15,1719970395984,2,03/07/2024 03:33:15,86579,59,task-r61o,,38712465,280560572378237,11362514,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1440x932,1440x824,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_25,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,,11752,11734,11752,11752,11734,11752,1,11752,0,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,39
